title,text,category,publication_date,source,image,link
Enem 2023: pouca participação de alunos da rede pública preocupa o MEC,Menos da metade dos concluintes de escolas públicas inscritos realizaram o exame; MEC fará pesquisa para reverter o cenário antes das próxima edição do exame,educacao,2024-01-16 12:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/12/camilo_santana4-300x200.jpg,https://www.cartacapital.com.br/educacao/enem-2023-pouca-participacao-de-alunos-da-rede-publica-preocupa-o-mec/
"Após escalada de conflito entre agricultores e indígenas, Fachin determina intervenção no Paraná","Confrontos ocorrem desde dezembro, após um cerco armado de ruralista às comunidades indígenas localizadas dentro de território já homologado",sociedade,2024-01-16 11:49:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/ava-guarani-300x224.jpeg,https://www.cartacapital.com.br/sociedade/apos-escalada-de-conflito-entre-agricultores-e-indigenas-fachin-determina-intervencao-no-parana/
"""Remigração"" é eleita a ""despalavra"" do ano na Alemanha","Todos os anos, um termo em alemão é selecionado para representar expressões depreciativas. O vencedor de 2023 é utilizado pela extrema-direita para se referir à deportação em massa e expulsão de migrantes",sociedade,2024-01-16 11:33:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Captura-de-Tela-2024-01-16-às-14.30.31-300x130.png,https://www.cartacapital.com.br/sociedade/remigracao-e-eleita-a-despalavra-do-ano-na-alemanha/
'Alerta' do FMI sobre inteligência artificial pressiona os trabalhadores em lutas salariais,"Provavelmente assistiremos a uma grande pressão pela substituição, rebaixando enormemente a qualidade dos serviços prestados",opiniao,2024-01-16 11:27:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34EF7Q6-300x186.jpg,https://www.cartacapital.com.br/opiniao/alerta-do-fmi-sobre-inteligencia-artificial-pressiona-os-trabalhadores-em-lutas-salariais/
Sargento reage a tentativa de assalto na região da Cracolândia e mata dois,"O caso foi registrado como roubo, homicídio e legítima defesa no 2º DP do Bom Retiro, onde segue a investigação",sociedade,2024-01-16 11:23:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/cracolandia_morte-300x180.jpg,https://www.cartacapital.com.br/sociedade/sargento-reage-a-tentativa-de-assalto-na-regiao-da-cracolandia-e-mata-dois/
Futebol: juiz rejeita queixa de Vini Jr. contra insultos racistas em jogo do Campeonato Espanhol,Os insultos dirigidos ao atacante brasileiro do Real Madrid foram denunciados aos tribunais pela liga espanhola de futebol após a partida contra o Osasuna,esporte,2024-01-16 11:08:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/05/000_33FV7JR-300x200.jpg,https://www.cartacapital.com.br/esporte/futebol-juiz-rejeita-queixa-de-vini-jr-contra-insultos-racistas-em-jogo-do-campeonato-espanhol/
ONU diz que novo método de execução nos EUA pode constituir tortura,Trata-se de um sistema de execução por inalação de nitrogênio que provoca a morte por hipoxia (falta de oxigênio),mundo,2024-01-16 10:37:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/43811267274_15c37e4ed9_k-300x200.jpg,https://www.cartacapital.com.br/mundo/onu-diz-que-novo-metodo-de-execucao-nos-eua-pode-constituir-tortura/
Governo quer formar 30 mil ‘hackers’ para hub de cibersegurança no Brasil,"Segundo analistas, o salário de um gerente de segurança cibernética em uma grande empresa brasileira hoje não é inferior a 35 mil reais",tecnologia,2024-01-16 10:22:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/iStock-1450969748-300x200.jpg,https://www.cartacapital.com.br/tecnologia/governo-quer-formar-30-mil-hackers-para-hub-de-ciberseguranca-no-brasil/
Ministério da Justiça determina que PF investigue denúncia sobre uso de software espião no Paraná,Apuração resulta de pedido do deputado estadual Requião Filho (PT-PR),politica,2024-01-16 09:49:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/CAPA-para-matéria-1064-×-614-px-4-300x173.png,https://www.cartacapital.com.br/politica/ministerio-da-justica-determina-que-pf-investigue-denuncia-sobre-uso-de-software-espiao-no-parana/
Israel diz que fase intensiva de sua ofensiva em Gaza 'terminará em breve',"Durante toda a noite, porém, a aviação israelense bombardeou a zona de Khan Yunis, no sul da Faixa, epicentro dos combates nas últimas semanas",mundo,2024-01-16 09:34:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_349E27V-300x193.jpg,https://www.cartacapital.com.br/mundo/israel-diz-que-fase-intensiva-de-sua-ofensiva-em-gaza-terminara-em-breve/
Bolsonaro dá nome a linha de calçados que tem entre produtos o 'tênis patriota style',"A marca tem entre seus produtos botas de couro, chinelos e tênis com a assinatura do ex-capitão",cartaexpressa,2024-01-16 09:29:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/06/000_33KR8CC-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/bolsonaro-da-nome-a-linha-de-calcados-que-tem-entre-produtos-o-tenis-patriota-style/
Comissão Interamericana vai apurar se José Dirceu teve direitos violados pelo STF no 'mensalão',Defesa do ex-ministro questiona julgamento pela Suprema Corte sem que Dirceu tenha direito ao foro por prerrogativa de função,politica,2024-01-16 08:53:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/09/dirceu_marcelocamargoAgBrasil-300x180.jpg,https://www.cartacapital.com.br/politica/comissao-interamericana-vai-apurar-se-jose-dirceu-teve-direitos-violados-pelo-stf-no-mensalao/
Irã ataca alvos no Iraque e na Síria com mísseis balísticos,"Os ataques ocorrem em um contexto regional delicado, em meio à guerra em Gaza entre Israel e o Hamas, que também provocou hostilidades no Mar Vermelho entre os rebeldes huthi do Iêmen e os Estados Unidos",mundo,2024-01-16 08:13:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/ebrahim_raisi-300x180.jpg,https://www.cartacapital.com.br/mundo/ira-ataca-alvos-no-iraque-e-na-siria-com-misseis-balisticos/
Moro diz não temer investigação no STF por suposta fraude em delação,"Senador é investigado pelos crimes de coação, chantagem e constrangimento ilegal",politica,2024-01-16 08:07:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/02/Capa-para-matéria-1064-×-614-px-13-300x173.png,https://www.cartacapital.com.br/politica/moro-diz-nao-temer-investigacao-no-stf-por-suposta-fraude-em-delacao/
"Relembre o governo de Marta Suplicy em SP: Bilhete Único, CEUs, máfia dos transportes e taxa do lixo",A futura candidata a vice de Boulos encontrará no município marcas de sua gestão que seguem incólumes depois de 20 anos,politica,2024-01-16 07:43:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2012/02/marta-suplicy-1-300x200.jpg,https://www.cartacapital.com.br/politica/relembre-o-governo-de-marta-suplicy-em-sp-bilhete-unico-ceus-mafia-dos-transportes-e-taxa-do-lixo/
Trump vence primária de Iowa com ampla vantagem,"Ex-presidente sai na frente para ser o candidato dos republicanos na eleição presidencial de novembro com uma margem de vitória recorde para o estado, de quase 30 pontos percentuais",mundo,2024-01-16 07:34:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/07/000_33P83TV-300x200.jpg,https://www.cartacapital.com.br/mundo/trump-vence-primaria-de-iowa-com-ampla-vantagem/
Enem 2023: resultados das provas já estão disponíveis; saiba como consultar,"O exame é a principal porta de entrada para o ensino superior no País. Três programas nacionais utilizam a nota da avaliação, o Sisu, o Prouni e o Fies",educacao,2024-01-16 06:59:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/11/enem_2023_redacao-300x200.jpg,https://www.cartacapital.com.br/educacao/enem-2023-resultados-serao-publicados-nesta-terca-feira-saiba-como-consultar/
Suspeito de matar PM em Belo Horizonte é indiciado por homicídio quadruplamente qualificado,"O sargento Roger Dias teve morte cerebral confirmada no dia 7 de janeiro, depois de ser baleado na cabeça durante uma perseguição",sociedade,2024-01-16 06:28:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/pm_belo_horizonte-300x200.jpg,https://www.cartacapital.com.br/sociedade/suspeito-de-matar-pm-em-belo-horizonte-e-indiciado-por-homicidio-quadruplamente-qualificado/
"Trump vence primárias republicanas do Iowa, projeta imprensa americana","Com a votação, Trump se consolida como o grande favorito conservador para as eleições presidenciais de novembro",mundo,2024-01-15 23:06:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/08/000_33T43JE-300x200.jpg,https://www.cartacapital.com.br/mundo/trump-vence-primarias-republicanas-do-iowa-projeta-imprensa-americana/
RS e SC entram em alerta para temporais a partir desta terça-feira,Defesa Civil recomenda que a população verifique condições dos telhados para possíveis reparos,sociedade,2024-01-15 22:56:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/RS-300x179.jpg,https://www.cartacapital.com.br/sociedade/rs-e-sc-entram-em-alerta-para-temporais-a-partir-desta-terca-feira/
Homem destrói placa de Marielle Franco e quadro com imagem de Lula em bar no Rio,"Caso aconteceu na última quinta-feira 11 no Armazém Pousada São Joaquim, no bairro de Santa Teresa",politica,2024-01-15 22:14:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/placa_marille-265x300.jpg,https://www.cartacapital.com.br/politica/homem-destroi-placa-de-marielle-franco-e-quadro-com-imagem-de-lula-em-bar-no-rio/
Novo presidente da Guatemala agradece a militares por imparcialidade na crise política,"Arévalo, que foi empossado na madrugada desta segunda, está sob cerco judicial desde junho",mundo,2024-01-15 21:47:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/guatemala_presidente-300x200.jpg,https://www.cartacapital.com.br/mundo/novo-presidente-da-guatemala-agradece-a-militares-por-imparcialidade-na-crise-politica/
Fifa The Best: Aitana Bonmatí é eleita a melhor jogadora do mundo em 2023,A espanhola superou sua compatriota Jennifer Hermoso e a colombiana Linda Caicedo,esporte,2024-01-15 18:21:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34F77Y7-300x200.jpg,https://www.cartacapital.com.br/esporte/fifa-the-best-aitana-bonmati-e-eleita-a-melhor-jogadora-do-mundo-em-2023/
Fifa The Best: Lionel Messi é eleito o melhor jogador do mundo em 2023,O craque argentino superou o norueguês Erling Haaland e o francês Kylian Mbappé,esporte,2024-01-15 18:07:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/12/000_32WT3W6-300x200.jpg,https://www.cartacapital.com.br/esporte/fifa-the-best-lionel-messi-e-eleito-o-melhor-jogador-do-mundo-em-2023/
Polícia reprime com gás lacrimogêneo protesto contra inabilitação de Evo na Bolívia,"O ex-presidente, de 64 anos, pediu às suas bases que se mobilizassem",mundo,2024-01-15 18:05:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/09/Evo-Morales-300x180.jpg,https://www.cartacapital.com.br/mundo/policia-reprime-com-gas-lacrimogeneo-protesto-contra-inabilitacao-de-evo-na-bolivia/
Rio deve ter pancadas rápidas e isoladas de chuva nas próximas horas,"Informação é do sistema Alerta Rio, da prefeitura",sociedade,2024-01-15 17:50:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/CAPA-para-matéria-1064-×-614-px-2024-01-15T174834.920-300x173.png,https://www.cartacapital.com.br/sociedade/rio-deve-ter-pancadas-rapidas-e-isoladas-de-chuva-nas-proximas-horas/
Guerra ou genocídio? Entenda o que se passa entre Palestina e Israel," Inscreva-se no novo curso de CartaCapital, “Desvendando a Palestina”, e entenda as raízes do conflito no Oriente Médio",carta-capital,2024-01-15 17:39:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/1080x1080-300x300.jpeg,https://www.cartacapital.com.br/carta-capital/guerra-ou-genocidio-entenda-o-que-se-passa-entre-palestina-e-israel/
Hamas anuncia em vídeo a morte de 2 reféns israelenses,"Os homens foram identificados pela mídia de Israel como Yossi Sharabi, de 53 anos, e Itay Svirsky, de 38",mundo,2024-01-15 17:05:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Sem-Título-5-6-300x173.jpg,https://www.cartacapital.com.br/mundo/hamas-anuncia-em-video-a-morte-de-2-refens-israelenses/
Brasileira Patricia Lélis é acusada de fraude nos EUA; FBI pede informações sobre paradeiro,"Segundo o órgão, a mulher é acusada de se fazer passar por advogada de imigração para fraudar clientes
",mundo,2024-01-15 16:51:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Captura-de-Tela-2024-01-15-às-19.27.06-300x169.png,https://www.cartacapital.com.br/mundo/brasileira-patricia-lelis-e-acusada-de-fraude-nos-eua-fbi-pede-informacoes-sobre-paradeiro/
"Governo aceita denúncia contra PagBank, Mercado Pago, Stone e PicPay por cobrança indevida de juros",A Secretaria Nacional do Consumidor deu 10 dias de prazo para resposta,economia,2024-01-15 16:25:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/08/economia_maquina_de_cartao_2907221123-300x225.jpg,https://www.cartacapital.com.br/economia/governo-aceita-denuncia-contra-pagbank-mercado-pago-stone-e-picpay-por-cobranca-indevida-de-juros/
O que se sabe sobre o caso da brasileira encontrada morta em um hotel de Paris?,O Ministério Público de Paris abriu uma investigação por homicídio doloso,mundo,2024-01-15 16:14:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Sem-Título-2-3-300x173.jpg,https://www.cartacapital.com.br/mundo/o-que-se-sabe-sobre-o-caso-da-brasileira-encontrada-morta-em-um-hotel-de-paris/
CGU multa em R$ 3 milhões empresa indiana responsável pela vacina Covaxin,Investigações apontaram um esquema de fraude na negociação para a compra de 20 milhões de doses do imunizante,cartaexpressa,2024-01-15 16:04:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2021/06/Untitled-36-300x180.jpg,https://www.cartacapital.com.br/cartaexpressa/cgu-multa-em-r-3-milhoes-empresa-indiana-responsavel-pela-vacina-covaxin/
"'Política econômica é realista e pragmática', diz Dirceu sobre medidas de Haddad","Para o ex-ministro, o momento que o PT vive é de reorganização e pode ampliar seu tamanho",politica,2024-01-15 21:31:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/09/dirceu_marcelocamargoAgBrasil-300x180.jpg,https://www.cartacapital.com.br/politica/politica-economica-e-realista-e-pragmatica-diz-dirceu-sobre-medidas-de-haddad/
"Devolução da MP de reoneração da folha está fora do cardápio, diz líder do governo",A avaliação ocorreu após uma reunião com Haddad e Pacheco sobre a medida do governo,economia,2024-01-15 21:16:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/53409368775_48c452889d_k-300x200.jpg,https://www.cartacapital.com.br/economia/devolucao-da-mp-de-reoneracao-da-folha-esta-fora-do-cardapio-diz-lider-do-governo/
Bolsa Família unifica pagamento em municípios em calamidade no Rio,Beneficiários da capital fluminense podem sacar a parcela de janeiro no primeiro dia de transferências,economia,2024-01-15 20:53:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/rio_de_janeiro-300x200.jpg,https://www.cartacapital.com.br/economia/bolsa-familia-unifica-pagamento-em-municipios-em-calamidade-no-rio/
Lula sanciona lei que atualiza a regulamentação da praticagem no Brasil,"Trata-se do trabalho de guiar os navios em pontos sensíveis dos portos até a atracagem, além do retorno ao mar",cartaexpressa,2024-01-15 20:38:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Sem-Título-2-4-300x179.jpg,https://www.cartacapital.com.br/cartaexpressa/lula-sanciona-lei-que-atualiza-a-regulamentacao-da-praticagem-no-brasil/
TSE deve voltar a proibir transporte de armas por CACs nas eleições,Quem descumprir a determinação do TSE poderá ser preso em flagrante por porte ilegal de arma,politica,2024-01-15 20:18:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/07/arma_de_fogo_cacs-300x180.jpg,https://www.cartacapital.com.br/politica/tse-deve-voltar-a-proibir-transporte-de-armas-por-cacs-nas-eleicoes/
Seleção brasileira leva prêmio Fifa Fair Play por luta contra racismo; Ederson é eleito melhor goleiro,"Na cerimônia, em Londres, a craque brasileira Marta também foi homenageada pela entidade máxima do futebol",esporte,2024-01-15 19:42:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34F82BX-300x200.jpg,https://www.cartacapital.com.br/esporte/selecao-brasileira-leva-premio-fifa-fair-play-por-luta-contra-racismo-ederson-e-eleito-melhor-goleiro/
Polícia de Goiás indicia vereador por fazer som de macaco em discussão com colega,"O caso ocorreu em novembro de 2023, na Câmara Municipal de Planaltina",politica,2024-01-15 19:24:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Sem-Título-1-7-300x173.jpg,https://www.cartacapital.com.br/politica/policia-de-goias-indicia-vereador-por-fazer-som-de-macaco-em-discussao-com-colega/
Lula sanciona cota para produções brasileiras nos cinemas e na TV paga,"Ancine detectou queda no público de filmes brasileiros em 2023, após o fim da política de reserva",cultura,2024-01-15 19:01:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Sem-Título-1-300x179.jpg,https://www.cartacapital.com.br/cultura/lula-sanciona-cota-para-producoes-brasileiras-nos-cinemas-e-na-tv-paga/
"Chile usará inteligência artificial na busca por desaparecidos da ditadura, anuncia Boric","A ditadura de Augusto Pinochet deixou mais de 3.200 vítimas, entre mortos e presos desaparecidos
",mundo,2024-01-15 18:54:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/12/000_34867LM-300x200.jpg,https://www.cartacapital.com.br/mundo/chile-usara-inteligencia-artificial-na-busca-de-desaparecidos-da-ditadura-anuncia-boric/
"'Mesmo que vocês votem e depois morram, vale a pena', diz Trump a apoiadores no frio de Iowa",O ex-presidente tem uma ampla vantagem nas pesquisas e tende a vencer a primeira etapa para se tornar novamente o rival republicano de Joe Biden,mundo,2024-01-15 18:41:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34EY7XZ-300x200.jpg,https://www.cartacapital.com.br/mundo/mesmo-que-voces-votem-e-depois-morram-vale-a-pena-diz-trump-a-apoiadores-no-frio-de-iowa/
A culpa é dos autistas?,"São frequentes os relatos de mães de filhos atípicos que têm de entrar com ações para que seus planos cubram as terapias prescritas, a despeito da regulamentação da ANS hoje vigente",opiniao,2024-01-15 15:52:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/iStock-1319780411-300x200.jpg,https://www.cartacapital.com.br/opiniao/a-culpa-e-dos-autistas/
Secretário-geral da ONU pede cessar-fogo imediato em Gaza,"'Nada pode justificar o castigo coletivo aos palestinos', reforçou o português António Guterres",mundo,2024-01-15 15:41:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34F36B3-300x200.jpg,https://www.cartacapital.com.br/mundo/secretario-geral-da-onu-pede-cessar-fogo-imediato-em-gaza/
Lula se reúne com presidente do Paraguai e discute energia de Itaipu,Presidentes também conversaram sobre crise de segurança no Equador,politica,2024-01-15 15:21:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/CAPA-para-matéria-1064-×-614-px-2024-01-15T151921.201-300x173.png,https://www.cartacapital.com.br/politica/lula-se-reune-com-presidente-do-paraguai-e-discute-energia-de-itaipu/
Como Moro se tornou alvo de inquérito no STF e segue sob risco de cassação,O ex-juiz sofreu um novo baque com decisão de Dias Toffoli e se prepara para julgamento no TRE do Paraná,politica,2024-01-15 14:47:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/discurso_senador_sergio_moro-11-300x225.jpg,https://www.cartacapital.com.br/politica/como-moro-se-tornou-alvo-de-inquerito-no-stf-e-segue-sob-risco-de-cassacao/
Sobe para 12 o número de mortos em meio às fortes chuvas no Rio de Janeiro,A informação foi confirmada pelo governador Claudio Castro. Uma pessoa segue desaparecida,politica,2024-01-15 14:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2021/09/51371917793_d14aaf5496_k-1-300x180.jpg,https://www.cartacapital.com.br/politica/sobe-para-12-o-numero-de-vitimas-fatais-das-chuvas-no-rio-de-janeiro/
Míssil atinge navio cargueiro americano na costa do Iêmen,"A empresa de segurança naval Ambrey afirma que o navio mercante continua em condições de navegar e não houve feridos
",mundo,2024-01-15 13:31:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/CAPA-para-matéria-1064-×-614-px-2024-01-15T133013.158-300x173.png,https://www.cartacapital.com.br/mundo/missil-atinge-navio-cargueiro-americano-na-costa-do-iemen/
Oposição já se articula para chamar Lewandowski a audiência na Câmara,O futuro ministro da Justiça só tomará posse em 1º de fevereiro,cartaexpressa,2024-01-15 13:24:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34EK8ZZ-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/oposicao-ja-se-articula-para-chamar-lewandowski-a-audiencia-na-camara/
Mulher morre atropelada em suposto atentado em Israel,"Mais de 10 pessoas ficaram feridas nesta segunda-feira 15, segundo equipes de resgate",mundo,2024-01-15 13:06:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34F62DG-300x200.jpg,https://www.cartacapital.com.br/mundo/mulher-morre-atropelada-em-suposto-atentado-em-israel/
O que é o racismo ambiental?,"O conceito, criado há mais de 40 anos, exprime uma realidade inegável: comunidades negras e marginalizadas são desproporcionalmente afetadas pela devastação ambiental",sustentabilidade,2024-01-15 13:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/02/img_1474_1-300x179.jpg,https://www.cartacapital.com.br/sustentabilidade/o-que-e-o-racismo-ambiental/
Bolsonaro cita possível 'implosão' do PL após elogios de Valdemar a Lula,A declaração do ex-presidente foi concedida durante conversa com apoiadores em Angra dos Reis (RJ),cartaexpressa,2024-01-15 12:51:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/06/000_33LX4XD-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/bolsonaro-cita-possivel-implosao-do-pl-apos-elogios-de-valdemar-a-lula/
Toffoli abre inquérito contra Moro por suposta fraude em delação premiada,"A denúncia foi apresentada ao Supremo pelo delator Tony Garcia, ex-deputado pelo Paraná",justica,2024-01-15 12:36:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/12/53393768365_f1ee422df7_k-300x200.jpg,https://www.cartacapital.com.br/justica/toffoli-abre-inquerito-contra-moro-por-suposta-fraude-em-delacao-premiada/
"No Fórum de Davos, guerras e conflitos tornam perspectivas econômicas mais sombrias","o presidente Luiz Inácio Lula da Silva foi convidado, mas não vai comparecer e será representado pela ministra do Meio Ambiente, Marina Silva",mundo,2024-01-15 12:34:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/01/Fórum-de-Davos-Foto-World-Economic-Forum-Benedikt-von-Loebell-300x180.png,https://www.cartacapital.com.br/mundo/no-forum-de-davos-guerras-e-conflitos-tornam-perspectivas-economicas-mais-sombrias/
Por que juíza mandou excluir vídeo com filho de ministro do STJ,Benedito Gonçalves relatou ações no TSE que levaram à inelegibilidade de Jair Bolsonaro,politica,2024-01-15 12:08:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/Sem-Título-1-6-300x173.jpg,https://www.cartacapital.com.br/politica/juiza-manda-remover-video-com-filho-de-ministro-do-stj-que-entrou-na-mira-de-bolsonaristas/
"Em protesto, auditores do trabalho renunciam a cargos; decisão impacta resgate de escravizados","Os servidores cobram o cumprimento de um acordo com o governo pendente desde 2016, em relação a um Bônus de Eficiência e Produtividade",sociedade,2024-01-15 12:02:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/CAPA-para-matéria-1064-×-614-px-2024-01-15T114001.133-300x173.png,https://www.cartacapital.com.br/sociedade/em-protesto-auditores-do-trabalho-renunciam-a-cargos-decisao-impacta-resgate-de-escravizados/
Entenda o que muda com a nova lei que criminaliza o bullying e o cyberbullying,O texto foi sancionado nesta segunda-feira 15 pelo presidente Lula (PT); crimes contra crianças e adolescentes tiveram penas aumentadas,sociedade,2024-01-15 11:31:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2019/06/bullying-679274_1920-300x200.jpg,https://www.cartacapital.com.br/sociedade/entenda-o-que-muda-com-a-nova-lei-que-criminaliza-o-bullying-e-o-cyberbullying/
As duas caras do Big Brother Brasil,"Embora o programa venda uma versão ficcionalizada da realidade, ele desencadeia discussões profundas sobre questões sociais reais",blogs,2024-01-15 11:04:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/reprodução-globoplay-e1705327232426-300x191.png,https://www.cartacapital.com.br/blogs/midiatico/as-duas-caras-do-big-brother-brasil/
"Como pode se dar, na prática, a “saída” da era dos fósseis sinalizada pela COP28","Processo depende da ampliação na oferta de renováveis e deve ocorrer de modo diferenciado entre os países, dizem estudos",sustentabilidade,2024-01-15 11:00:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/11/000_346M37D-300x200.jpg,https://www.cartacapital.com.br/sustentabilidade/como-pode-se-dar-na-pratica-a-saida-da-era-dos-fosseis-sinalizada-pela-cop28/
Ampliar prefeituras de esquerda é crucial para Lula em 2026,"Se candidatos aliados ao governo, especialmente da esquerda, saírem vitoriosos do pleito municipal, Lula terá muito mais condições de alterar a situação no parlamento",opiniao,2024-01-15 10:13:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/GDwFiPZXAAAbkDV-300x221.jpeg,https://www.cartacapital.com.br/opiniao/ampliar-prefeituras-de-esquerda-e-crucial-para-lula-em-2026/
Corrida eleitoral para Casa Branca começa hoje em Iowa; entenda,"Joe Biden e Donald Trump são favoritos às vagas nos partidos Democrata e Republicano, respectivamente",mundo,2024-01-15 09:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/11/eua_eleicoes_JIM_WATSON_SAUL_LOEB_AFP-300x180.jpg,https://www.cartacapital.com.br/mundo/corrida-eleitoral-para-casa-branca-comeca-hoje-em-iowa-entenda/
"Governo federal desmente cancelamento de 8,4 milhões de benefícios do Bolsa Família","Segundo o Ministério do Desenvolvimento Social, que o número se refere ao número de cadastros averiguados para corrigir distorções, mas que a ação não significa, necessariamente, cancelamento",cartaexpressa,2024-01-15 09:51:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/03/vac_abr0303232101-300x225.jpg,https://www.cartacapital.com.br/cartaexpressa/governo-federal-desmente-cancelamento-de-84-milhoes-de-beneficios-do-bolsa-familia/
Militares retomam controle de várias prisões no Equador após libertação de reféns,O presidente Daniel Noboa declarou o país em 'conflito armado interno',mundo,2024-01-14 17:42:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/000_34F23A4-1-300x173.jpg,https://www.cartacapital.com.br/mundo/militares-retomam-controle-de-varias-prisoes-no-equador-apos-libertacao-de-refens/
Chuva leva prefeito do Rio a decretar situação de emergência,Medida foi publicada hoje no Diário Oficial; 9 pessoas morreram na região metropolitana do estado,sociedade,2024-01-14 16:39:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/11/Untitled-2-Recovered-1-300x180.jpg,https://www.cartacapital.com.br/sociedade/chuva-leva-prefeito-do-rio-a-decretar-situacao-de-emergencia/
Ocupantes de helicóptero que caiu em SP são sepultados neste domingo,Aeronave ficou 12 dias desaparecida em uma área de mata,sociedade,2024-01-14 14:42:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/helicóptero-desaparecido-SP-300x200.jpg,https://www.cartacapital.com.br/sociedade/ocupantes-de-helicoptero-que-caiu-em-sp-sao-sepultados-neste-domingo/
